rooms,bedrooms,bathrooms,surface_total,surface_covered,price,property_type
2.0,1.0,1.0,40.0,40.0,85000.0,Departamento
2.0,1.0,1.0,43.0,37.0,88500.0,Departamento
2.0,1.0,1.0,35.0,35.0,105000.0,Departamento
2.0,1.0,1.0,43.0,35.0,107000.0,Departamento
2.0,1.0,1.0,30.0,30.0,80000.0,Departamento
3.0,2.0,1.0,63.0,45.0,129500.0,Departamento
3.0,2.0,2.0,37.0,37.0,117000.0,Departamento
3.0,2.0,1.0,81.0,75.0,175000.0,Departamento
3.0,2.0,1.0,81.0,75.0,175000.0,Departamento
3.0,2.0,1.0,82.0,82.0,195000.0,Departamento
3.0,2.0,1.0,68.0,57.0,135000.0,Departamento
3.0,2.0,3.0,112.0,95.0,235000.0,Departamento
3.0,2.0,1.0,75.0,69.0,320000.0,Departamento
3.0,2.0,1.0,60.0,60.0,175000.0,Departamento
3.0,2.0,2.0,68.0,62.0,260000.0,Departamento
2.0,1.0,1.0,40.0,35.0,120000.0,Departamento
1.0,1.0,1.0,31.0,29.0,82000.0,Departamento
3.0,2.0,1.0,54.0,54.0,138000.0,Departamento
3.0,2.0,2.0,61.0,59.0,238000.0,Departamento
2.0,1.0,1.0,46.0,40.0,115000.0,Departamento
2.0,1.0,1.0,41.0,38.0,109000.0,Departamento
3.0,2.0,1.0,81.0,75.0,169800.0,Departamento
3.0,2.0,2.0,85.0,78.0,179000.0,Departamento
3.0,2.0,1.0,62.0,58.0,119900.0,Departamento
3.0,2.0,1.0,55.0,55.0,140000.0,Departamento
3.0,2.0,1.0,58.0,55.0,190000.0,Departamento
3.0,2.0,1.0,73.0,68.0,205000.0,Departamento
3.0,2.0,2.0,79.0,75.0,175000.0,Departamento
3.0,2.0,1.0,74.0,70.0,174600.0,Departamento
3.0,2.0,1.0,48.0,46.0,119500.0,Departamento
2.0,1.0,1.0,51.0,49.0,53000.0,Departamento
3.0,2.0,2.0,65.0,60.0,215000.0,Departamento
3.0,2.0,1.0,67.0,63.0,184000.0,Departamento
3.0,2.0,2.0,78.0,70.0,184000.0,Departamento
3.0,2.0,1.0,42.0,42.0,69000.0,Departamento
3.0,2.0,2.0,82.0,65.0,325000.0,Departamento
3.0,2.0,1.0,69.0,59.0,265000.0,Departamento
3.0,2.0,1.0,93.0,65.0,295000.0,Departamento
3.0,2.0,3.0,100.0,100.0,359007.0,Departamento
3.0,2.0,2.0,110.0,110.0,249000.0,Departamento
3.0,2.0,1.0,78.0,75.0,199000.0,Departamento
3.0,2.0,1.0,63.0,55.0,178000.0,Departamento
3.0,2.0,1.0,45.0,35.0,94000.0,Departamento
3.0,2.0,2.0,79.0,70.0,270000.0,Departamento
2.0,1.0,1.0,41.0,39.0,110000.0,Departamento
2.0,1.0,1.0,67.0,57.0,107500.0,Departamento
2.0,1.0,2.0,70.0,63.0,360007.0,Departamento
2.0,1.0,2.0,66.0,62.0,350007.0,Departamento
1.0,1.0,1.0,48.0,48.0,290007.0,Departamento
2.0,1.0,2.0,70.0,63.0,400007.0,Departamento
2.0,1.0,2.0,67.0,62.0,400007.0,Departamento
2.0,1.0,2.0,70.0,63.0,390000.0,Departamento
2.0,1.0,2.0,70.0,63.0,360007.0,Departamento
1.0,1.0,1.0,36.0,36.0,80000.0,Departamento
1.0,1.0,1.0,35.0,35.0,58000.0,Departamento
1.0,1.0,1.0,39.0,39.0,98000.0,Departamento
2.0,1.0,1.0,42.0,38.0,135000.0,Departamento
2.0,1.0,1.0,50.0,50.0,125000.0,Departamento
1.0,1.0,1.0,36.0,36.0,82000.0,Departamento
2.0,1.0,1.0,42.0,35.0,119000.0,Departamento
2.0,1.0,1.0,63.0,59.0,213000.0,Departamento
2.0,1.0,1.0,67.0,57.0,107500.0,Departamento
2.0,1.0,1.0,67.0,57.0,99398.0,Departamento
2.0,1.0,2.0,65.0,55.0,160000.0,Departamento
2.0,1.0,1.0,67.0,57.0,130770.0,Departamento
2.0,1.0,1.0,67.0,57.0,134565.0,Departamento
2.0,1.0,1.0,67.0,57.0,130770.0,Departamento
2.0,1.0,1.0,51.0,45.0,130000.0,Departamento
2.0,1.0,1.0,47.0,42.0,98600.0,Departamento
2.0,1.0,1.0,67.0,57.0,108878.0,Departamento
2.0,1.0,1.0,46.0,46.0,114000.0,Departamento
3.0,2.0,1.0,58.0,52.0,149000.0,Departamento
3.0,2.0,1.0,63.0,55.0,165000.0,Departamento
3.0,2.0,1.0,79.0,79.0,265000.0,Departamento
3.0,2.0,1.0,70.0,61.0,175000.0,Departamento
3.0,2.0,2.0,86.0,81.0,265000.0,Departamento
3.0,2.0,1.0,72.0,55.0,145000.0,Departamento
3.0,2.0,1.0,56.0,56.0,112000.0,Departamento
3.0,2.0,1.0,62.0,62.0,118000.0,Departamento
3.0,2.0,1.0,50.0,50.0,129000.0,Departamento
3.0,2.0,1.0,71.0,67.0,159000.0,Departamento
3.0,2.0,1.0,62.0,62.0,98000.0,Departamento
3.0,2.0,2.0,76.0,69.0,280000.0,Departamento
3.0,2.0,1.0,60.0,55.0,85000.0,Departamento
3.0,2.0,1.0,88.0,73.0,175000.0,Departamento
3.0,2.0,1.0,61.0,56.0,166000.0,Departamento
3.0,2.0,1.0,58.0,56.0,155000.0,Departamento
3.0,2.0,1.0,86.0,80.0,250000.0,Departamento
3.0,2.0,1.0,86.0,80.0,250000.0,Departamento
3.0,2.0,1.0,48.0,45.0,128000.0,Departamento
3.0,2.0,2.0,110.0,110.0,249000.0,Departamento
3.0,2.0,2.0,70.0,67.0,285000.0,Departamento
3.0,2.0,2.0,92.0,70.0,136000.0,Departamento
3.0,2.0,1.0,72.0,70.0,179900.0,Departamento
3.0,2.0,1.0,64.0,56.0,155000.0,Departamento
3.0,2.0,1.0,106.0,106.0,170000.0,Departamento
3.0,2.0,1.0,61.0,57.0,145000.0,Departamento
3.0,2.0,1.0,60.0,56.0,99000.0,Departamento
3.0,2.0,1.0,59.0,59.0,108000.0,Departamento
3.0,2.0,2.0,80.0,80.0,248000.0,Departamento
3.0,2.0,1.0,70.0,59.0,166900.0,Departamento
3.0,2.0,2.0,86.0,61.0,215328.0,Departamento
3.0,2.0,1.0,57.0,50.0,115000.0,Departamento
3.0,2.0,3.0,100.0,100.0,359007.0,Departamento
3.0,2.0,1.0,65.0,65.0,133000.0,Departamento
3.0,2.0,1.0,73.0,57.0,295000.0,Departamento
3.0,2.0,2.0,80.0,80.0,248000.0,Departamento
3.0,2.0,1.0,58.0,52.0,149000.0,Departamento
3.0,2.0,1.0,67.0,58.0,195000.0,Departamento
3.0,2.0,2.0,64.0,60.0,139000.0,Departamento
3.0,2.0,1.0,58.0,58.0,168000.0,Departamento
3.0,2.0,1.0,74.0,70.0,174600.0,Departamento
3.0,2.0,1.0,49.0,49.0,150000.0,Departamento
3.0,2.0,1.0,71.0,71.0,154000.0,Departamento
3.0,2.0,2.0,130.0,130.0,309900.0,Departamento
3.0,2.0,1.0,61.0,61.0,182000.0,Departamento
3.0,2.0,1.0,47.0,47.0,110000.0,Departamento
3.0,2.0,1.0,95.0,95.0,280000.0,Departamento
3.0,2.0,2.0,110.0,110.0,249000.0,Departamento
3.0,2.0,1.0,100.0,100.0,280000.0,Departamento
3.0,2.0,2.0,95.0,87.0,300000.0,Departamento
3.0,2.0,2.0,79.0,79.0,350000.0,Departamento
3.0,2.0,1.0,58.0,56.0,155000.0,Departamento
3.0,2.0,1.0,86.0,80.0,250000.0,Departamento
4.0,2.0,2.0,120.0,114.0,350000.0,Departamento
3.0,2.0,1.0,86.0,80.0,250000.0,Departamento
3.0,2.0,1.0,95.0,60.0,210000.0,Departamento
3.0,2.0,1.0,68.0,60.0,137999.0,Departamento
3.0,2.0,1.0,56.0,56.0,90000.0,Departamento
2.0,1.0,2.0,66.0,58.0,305007.0,Departamento
3.0,2.0,1.0,56.0,52.0,145000.0,Departamento
2.0,1.0,2.0,65.0,61.0,350007.0,Departamento
2.0,1.0,1.0,43.0,37.0,165100.0,Departamento
2.0,1.0,1.0,24.0,24.0,69000.0,Departamento
2.0,1.0,1.0,50.0,47.0,142000.0,Departamento
2.0,1.0,2.0,51.0,51.0,215007.0,Departamento
1.0,1.0,1.0,39.0,35.0,120000.0,Departamento
2.0,1.0,1.0,48.0,43.0,175800.0,Departamento
2.0,1.0,1.0,43.0,37.0,167750.0,Departamento
2.0,1.0,1.0,43.0,34.0,146000.0,Departamento
2.0,1.0,1.0,65.0,40.0,149000.0,Departamento
2.0,1.0,1.0,48.0,43.0,184750.0,Departamento
2.0,1.0,1.0,34.0,34.0,114000.0,Departamento
2.0,1.0,1.0,52.0,47.0,203750.0,Departamento
2.0,1.0,1.0,62.0,44.0,196500.0,Departamento
2.0,1.0,1.0,42.0,40.0,115000.0,Departamento
2.0,1.0,1.0,52.0,48.0,188000.0,Departamento
2.0,1.0,1.0,47.0,47.0,105000.0,Departamento
2.0,1.0,1.0,43.0,37.0,163300.0,Departamento
2.0,1.0,1.0,43.0,37.0,154500.0,Departamento
1.0,1.0,1.0,38.0,38.0,139000.0,Departamento
2.0,1.0,1.0,48.0,43.0,187700.0,Departamento
2.0,1.0,1.0,50.0,50.0,220000.0,Departamento
2.0,1.0,1.0,36.0,36.0,109999.0,Departamento
2.0,1.0,1.0,76.0,46.0,242700.0,Departamento
1.0,1.0,1.0,38.0,32.0,92000.0,Departamento
2.0,1.0,1.0,50.0,47.0,142000.0,Departamento
2.0,1.0,1.0,40.0,40.0,125000.0,Departamento
2.0,1.0,1.0,51.0,44.0,213000.0,Departamento
2.0,1.0,1.0,52.0,52.0,200000.0,Departamento
2.0,1.0,1.0,51.0,51.0,85000.0,Departamento
2.0,1.0,1.0,35.0,35.0,75000.0,Departamento
1.0,1.0,1.0,32.0,28.0,63300.0,Departamento
2.0,1.0,1.0,75.0,72.0,120000.0,Departamento
2.0,1.0,1.0,46.0,40.0,115000.0,Departamento
2.0,1.0,1.0,43.0,40.0,86500.0,Departamento
2.0,1.0,1.0,47.0,43.0,120000.0,Departamento
2.0,1.0,1.0,52.0,48.0,163000.0,Departamento
2.0,1.0,1.0,52.0,48.0,148000.0,Departamento
2.0,1.0,1.0,52.0,48.0,158000.0,Departamento
2.0,1.0,1.0,52.0,48.0,153000.0,Departamento
2.0,1.0,1.0,52.0,46.0,159500.0,Departamento
2.0,1.0,1.0,52.0,48.0,168000.0,Departamento
2.0,1.0,1.0,52.0,48.0,183000.0,Departamento
2.0,1.0,1.0,42.0,39.0,90000.0,Departamento
2.0,1.0,1.0,52.0,48.0,188000.0,Departamento
2.0,1.0,1.0,52.0,48.0,173000.0,Departamento
2.0,1.0,1.0,32.0,32.0,80000.0,Departamento
2.0,1.0,1.0,52.0,48.0,178000.0,Departamento
2.0,1.0,1.0,48.0,45.0,130000.0,Departamento
2.0,1.0,1.0,48.0,45.0,130000.0,Departamento
2.0,1.0,2.0,81.0,77.0,400007.0,Departamento
2.0,1.0,1.0,42.0,42.0,130000.0,Departamento
2.0,1.0,1.0,54.0,46.0,190000.0,Departamento
2.0,1.0,1.0,48.0,48.0,165000.0,Departamento
2.0,1.0,1.0,43.0,40.0,112000.0,Departamento
2.0,1.0,1.0,41.0,41.0,146100.0,Departamento
1.0,1.0,1.0,40.0,35.0,140000.0,Departamento
2.0,1.0,2.0,63.0,53.0,186000.0,Departamento
2.0,1.0,1.0,58.0,50.0,153300.0,Departamento
2.0,1.0,1.0,58.0,50.0,156800.0,Departamento
2.0,1.0,1.0,58.0,50.0,145300.0,Departamento
2.0,1.0,1.0,50.0,46.0,112000.0,Departamento
2.0,1.0,1.0,46.0,32.0,95000.0,Departamento
1.0,1.0,1.0,47.0,35.0,129000.0,Departamento
2.0,1.0,1.0,35.0,35.0,119000.0,Departamento
2.0,1.0,1.0,48.0,45.0,86000.0,Departamento
1.0,1.0,1.0,30.0,28.0,81000.0,Departamento
2.0,1.0,1.0,63.0,60.0,125000.0,Departamento
2.0,1.0,1.0,43.0,39.0,105000.0,Departamento
2.0,1.0,1.0,42.0,42.0,130000.0,Departamento
2.0,1.0,1.0,58.0,50.0,150300.0,Departamento
2.0,1.0,,38.0,38.0,68000.0,Departamento
2.0,1.0,1.0,39.0,37.0,128000.0,Departamento
2.0,1.0,1.0,50.0,44.0,158000.0,Departamento
2.0,1.0,1.0,36.0,36.0,87000.0,Departamento
2.0,1.0,1.0,46.0,41.0,136000.0,Departamento
2.0,1.0,1.0,47.0,43.0,55000.0,Departamento
1.0,1.0,1.0,48.0,48.0,290007.0,Departamento
2.0,1.0,2.0,65.0,61.0,399007.0,Departamento
2.0,1.0,2.0,70.0,63.0,390007.0,Departamento
2.0,1.0,2.0,78.0,70.0,395000.0,Departamento
2.0,1.0,2.0,70.0,63.0,360007.0,Departamento
2.0,1.0,1.0,54.0,44.0,158000.0,Departamento
3.0,1.0,1.0,65.0,55.0,150000.0,Departamento
3.0,1.0,1.0,65.0,55.0,150000.0,Departamento
2.0,1.0,1.0,46.0,45.0,85000.0,Departamento
2.0,1.0,1.0,35.0,35.0,80000.0,Departamento
2.0,1.0,1.0,47.0,40.0,118000.0,Departamento
2.0,1.0,1.0,60.0,55.0,315000.0,Departamento
2.0,1.0,2.0,71.0,71.0,143000.0,Departamento
1.0,1.0,1.0,33.0,29.0,89000.0,Departamento
2.0,1.0,1.0,42.0,42.0,100000.0,Departamento
2.0,1.0,2.0,95.0,95.0,350000.0,Departamento
2.0,1.0,1.0,37.0,37.0,90000.0,Departamento
2.0,1.0,1.0,52.0,52.0,170000.0,Departamento
2.0,1.0,1.0,38.0,38.0,147000.0,Departamento
2.0,1.0,1.0,56.0,51.0,235000.0,Departamento
2.0,1.0,1.0,30.0,30.0,115000.0,Departamento
1.0,1.0,1.0,27.0,27.0,95000.0,Departamento
2.0,1.0,1.0,33.0,27.0,80000.0,Departamento
1.0,1.0,1.0,27.0,24.0,78000.0,Departamento
2.0,1.0,1.0,43.0,40.0,135000.0,Departamento
1.0,1.0,1.0,21.0,21.0,73000.0,Departamento
1.0,1.0,1.0,21.0,21.0,75000.0,Departamento
1.0,1.0,1.0,40.0,37.0,95000.0,Departamento
1.0,1.0,1.0,24.0,24.0,75000.0,Departamento
2.0,1.0,1.0,38.0,36.0,95000.0,Departamento
1.0,1.0,1.0,42.0,36.0,107696.0,Departamento
2.0,1.0,1.0,40.0,37.0,120000.0,Departamento
1.0,1.0,1.0,37.0,31.0,80000.0,Departamento
2.0,1.0,1.0,30.0,30.0,67000.0,Departamento
2.0,1.0,1.0,57.0,57.0,135000.0,Departamento
2.0,1.0,1.0,38.0,36.0,95000.0,Departamento
2.0,1.0,2.0,70.0,63.0,360007.0,Departamento
3.0,2.0,2.0,75.0,64.0,235500.0,Departamento
3.0,2.0,2.0,64.0,55.0,169500.0,Departamento
2.0,1.0,1.0,40.0,40.0,147000.0,Departamento
2.0,1.0,1.0,40.0,37.0,105000.0,Departamento
2.0,1.0,1.0,59.0,51.0,238900.0,Departamento
2.0,1.0,1.0,41.0,39.0,144900.0,Departamento
2.0,1.0,1.0,81.0,41.0,119000.0,Departamento
1.0,1.0,1.0,25.0,25.0,78000.0,Departamento
2.0,1.0,1.0,44.0,41.0,104000.0,Departamento
2.0,1.0,1.0,112.0,32.0,105000.0,Departamento
2.0,1.0,1.0,50.0,46.0,138213.0,Departamento
2.0,1.0,1.0,73.0,47.0,173708.0,Departamento
2.0,1.0,1.0,50.0,46.0,148451.0,Departamento
2.0,1.0,1.0,51.0,47.0,153120.0,Departamento
1.0,1.0,1.0,37.0,33.0,135000.0,Departamento
2.0,1.0,1.0,50.0,46.0,143332.0,Departamento
2.0,1.0,1.0,50.0,46.0,145892.0,Departamento
1.0,1.0,1.0,45.0,40.0,118760.0,Departamento
2.0,1.0,1.0,35.0,30.0,108000.0,Departamento
2.0,1.0,1.0,45.0,45.0,155000.0,Departamento
1.0,1.0,1.0,30.0,28.0,95000.0,Departamento
1.0,1.0,1.0,35.0,30.0,99900.0,Departamento
2.0,1.0,1.0,48.0,46.0,169000.0,Departamento
2.0,1.0,1.0,42.0,42.0,130000.0,Departamento
1.0,1.0,1.0,46.0,42.0,111900.0,Departamento
3.0,2.0,1.0,81.0,75.0,184000.0,Departamento
3.0,2.0,1.0,53.0,49.0,128000.0,Departamento
3.0,2.0,2.0,75.0,68.0,278000.0,Departamento
2.0,1.0,1.0,50.0,46.0,140773.0,Departamento
3.0,2.0,1.0,65.0,46.0,150000.0,Departamento
2.0,1.0,1.0,52.0,46.0,146000.0,Departamento
2.0,1.0,1.0,42.0,42.0,112000.0,Departamento
2.0,1.0,1.0,27.0,27.0,37000.0,Departamento
2.0,1.0,1.0,47.0,47.0,115000.0,Departamento
1.0,1.0,1.0,33.0,33.0,70000.0,Departamento
1.0,1.0,1.0,55.0,48.0,153373.0,Departamento
1.0,1.0,1.0,40.0,36.0,138000.0,Departamento
1.0,1.0,1.0,40.0,36.0,128200.0,Departamento
1.0,1.0,1.0,40.0,36.0,138700.0,Departamento
1.0,1.0,1.0,41.0,36.0,143700.0,Departamento
1.0,1.0,1.0,91.0,48.0,172040.0,Departamento
1.0,1.0,1.0,40.0,36.0,147000.0,Departamento
1.0,1.0,1.0,40.0,36.0,141000.0,Departamento
2.0,1.0,1.0,41.0,38.0,120000.0,Departamento
2.0,1.0,1.0,42.0,42.0,156000.0,Departamento
2.0,1.0,1.0,42.0,40.0,115000.0,Departamento
3.0,2.0,2.0,78.0,70.0,194700.0,Departamento
3.0,2.0,2.0,75.0,68.0,298000.0,Departamento
3.0,2.0,1.0,45.0,35.0,105000.0,Departamento
3.0,3.0,1.0,63.0,58.0,151999.0,Departamento
4.0,3.0,2.0,72.0,69.0,171150.0,Departamento
4.0,3.0,1.0,60.0,55.0,118000.0,Departamento
4.0,3.0,1.0,98.0,90.0,360000.0,Departamento
4.0,3.0,3.0,89.0,80.0,219000.0,Departamento
4.0,3.0,1.0,87.0,80.0,169000.0,Departamento
4.0,3.0,3.0,89.0,80.0,219000.0,Departamento
4.0,3.0,1.0,72.0,62.0,158000.0,Departamento
1.0,1.0,,42.0,42.0,105000.0,Departamento
1.0,1.0,1.0,33.0,30.0,100000.0,Departamento
1.0,1.0,1.0,45.0,25.0,85000.0,Departamento
1.0,1.0,1.0,34.0,27.0,97000.0,Departamento
1.0,1.0,1.0,35.0,33.0,95000.0,Departamento
1.0,1.0,1.0,54.0,50.0,267000.0,Departamento
1.0,0.0,1.0,35.0,32.0,125000.0,Departamento
1.0,1.0,1.0,47.0,47.0,69000.0,Departamento
1.0,1.0,1.0,35.0,31.0,130000.0,Departamento
1.0,1.0,1.0,20.0,20.0,103000.0,Departamento
1.0,1.0,1.0,29.0,29.0,90000.0,Departamento
1.0,1.0,,30.0,30.0,40000.0,Departamento
1.0,1.0,1.0,35.0,35.0,119000.0,Departamento
4.0,3.0,2.0,115.0,106.0,400000.0,Departamento
4.0,3.0,1.0,98.0,90.0,330000.0,Departamento
3.0,2.0,1.0,61.0,59.0,180000.0,Departamento
3.0,2.0,2.0,78.0,70.0,184000.0,Departamento
3.0,2.0,1.0,58.0,58.0,88000.0,Departamento
3.0,2.0,1.0,80.0,63.0,139500.0,Departamento
3.0,2.0,2.0,72.0,64.0,285000.0,Departamento
3.0,2.0,1.0,65.0,65.0,135000.0,Departamento
3.0,2.0,2.0,86.0,66.0,330000.0,Departamento
3.0,2.0,1.0,42.0,42.0,140000.0,Departamento
3.0,2.0,2.0,90.0,90.0,299000.0,Departamento
3.0,2.0,2.0,82.0,74.0,300000.0,Departamento
3.0,2.0,1.0,54.0,50.0,79900.0,Departamento
3.0,2.0,1.0,86.0,83.0,270000.0,Departamento
4.0,2.0,1.0,121.0,120.0,320000.0,Departamento
3.0,2.0,1.0,61.0,59.0,180000.0,Departamento
2.0,2.0,1.0,62.0,31.0,115000.0,Departamento
3.0,2.0,1.0,100.0,58.0,195000.0,Departamento
3.0,2.0,1.0,61.0,59.0,180000.0,Departamento
3.0,2.0,1.0,72.0,70.0,180000.0,Departamento
3.0,2.0,1.0,60.0,60.0,74000.0,Departamento
3.0,2.0,1.0,58.0,50.0,135000.0,Departamento
3.0,2.0,1.0,62.0,57.0,195000.0,Departamento
3.0,2.0,1.0,73.0,68.0,215000.0,Departamento
4.0,3.0,1.0,56.0,54.0,143000.0,Departamento
4.0,3.0,1.0,130.0,122.0,170000.0,Departamento
4.0,3.0,1.0,130.0,122.0,169000.0,Departamento
4.0,3.0,2.0,78.0,70.0,184000.0,Departamento
4.0,3.0,3.0,90.0,80.0,290000.0,Departamento
4.0,3.0,2.0,85.0,76.0,199000.0,Departamento
4.0,3.0,2.0,75.0,75.0,195000.0,Departamento
4.0,3.0,2.0,75.0,75.0,195000.0,Departamento
4.0,3.0,2.0,75.0,75.0,195000.0,Departamento
4.0,3.0,2.0,85.0,80.0,280000.0,Departamento
4.0,3.0,2.0,110.0,110.0,249000.0,Departamento
4.0,3.0,2.0,75.0,75.0,195000.0,Departamento
4.0,3.0,2.0,140.0,110.0,295000.0,Departamento
4.0,3.0,2.0,106.0,96.0,330000.0,Departamento
4.0,3.0,2.0,112.0,95.0,217000.0,Departamento
3.0,2.0,1.0,66.0,59.0,135000.0,Departamento
3.0,2.0,2.0,54.0,53.0,138000.0,Departamento
3.0,2.0,2.0,99.0,87.0,196860.0,Departamento
3.0,2.0,1.0,65.0,60.0,220000.0,Departamento
3.0,2.0,2.0,99.0,87.0,197561.0,Departamento
3.0,2.0,1.0,63.0,55.0,145000.0,Departamento
3.0,2.0,2.0,78.0,69.0,205000.0,Departamento
3.0,2.0,1.0,72.0,64.0,149000.0,Departamento
3.0,2.0,2.0,140.0,130.0,340000.0,Departamento
3.0,2.0,1.0,61.0,57.0,145000.0,Departamento
3.0,2.0,1.0,73.0,68.0,205000.0,Departamento
3.0,2.0,1.0,66.0,59.0,200000.0,Departamento
3.0,2.0,1.0,50.0,50.0,99000.0,Departamento
4.0,3.0,1.0,130.0,122.0,169000.0,Departamento
4.0,3.0,1.0,56.0,54.0,140000.0,Departamento
4.0,3.0,2.0,113.0,102.0,165000.0,Departamento
4.0,3.0,2.0,114.0,107.0,270000.0,Departamento
4.0,3.0,1.0,97.0,85.0,239000.0,Departamento
3.0,2.0,1.0,72.0,65.0,165000.0,Departamento
4.0,3.0,1.0,80.0,80.0,190000.0,Departamento
4.0,3.0,2.0,84.0,77.0,185000.0,Departamento
4.0,3.0,2.0,110.0,110.0,249000.0,Departamento
4.0,3.0,2.0,132.0,119.0,355000.0,Departamento
4.0,3.0,2.0,80.0,80.0,238000.0,Departamento
4.0,3.0,2.0,117.0,117.0,350000.0,Departamento
4.0,3.0,2.0,110.0,110.0,249000.0,Departamento
4.0,3.0,3.0,98.0,87.0,229000.0,Departamento
4.0,3.0,1.0,105.0,100.0,150000.0,Departamento
4.0,3.0,1.0,100.0,90.0,128000.0,Departamento
4.0,3.0,2.0,109.0,104.0,249000.0,Departamento
4.0,3.0,2.0,115.0,105.0,345000.0,Departamento
4.0,3.0,2.0,115.0,98.0,298000.0,Departamento
4.0,3.0,2.0,137.0,107.0,319000.0,Departamento
4.0,3.0,1.0,87.0,83.0,255000.0,Departamento
4.0,3.0,2.0,136.0,121.0,320000.0,Departamento
4.0,3.0,3.0,105.0,96.0,350000.0,Departamento
4.0,3.0,3.0,115.0,115.0,315000.0,Departamento
4.0,3.0,2.0,99.0,95.0,230000.0,Departamento
3.0,2.0,2.0,74.0,64.0,230000.0,Departamento
4.0,3.0,2.0,85.0,80.0,280000.0,Departamento
4.0,3.0,2.0,103.0,97.0,250000.0,Departamento
4.0,3.0,1.0,72.0,64.0,232000.0,Departamento
4.0,3.0,2.0,84.0,77.0,245000.0,Departamento
4.0,3.0,3.0,115.0,106.0,335000.0,Departamento
4.0,3.0,2.0,125.0,114.0,350000.0,Departamento
4.0,3.0,3.0,115.0,115.0,290000.0,Departamento
4.0,3.0,1.0,114.0,106.0,315000.0,Departamento
4.0,3.0,3.0,107.0,107.0,345000.0,Departamento
4.0,3.0,2.0,122.0,122.0,320000.0,Departamento
4.0,3.0,3.0,90.0,80.0,295000.0,Departamento
4.0,3.0,2.0,95.0,85.0,285000.0,Departamento
3.0,2.0,1.0,52.0,52.0,115000.0,Departamento
3.0,2.0,2.0,71.0,63.0,320000.0,Departamento
3.0,2.0,1.0,82.0,79.0,185000.0,Departamento
3.0,2.0,2.0,71.0,64.0,255000.0,Departamento
3.0,2.0,1.0,81.0,68.0,271880.0,Departamento
3.0,2.0,2.0,83.0,74.0,332000.0,Departamento
3.0,2.0,1.0,66.0,61.0,122000.0,Departamento
3.0,2.0,1.0,80.0,73.0,130000.0,Departamento
3.0,2.0,1.0,67.0,64.0,220000.0,Departamento
3.0,2.0,2.0,78.0,67.0,275000.0,Departamento
3.0,2.0,1.0,65.0,60.0,107000.0,Departamento
3.0,2.0,1.0,73.0,73.0,169000.0,Departamento
4.0,3.0,2.0,118.0,108.0,265000.0,Departamento
4.0,3.0,1.0,114.0,110.0,185000.0,Departamento
4.0,3.0,3.0,113.0,106.0,323000.0,Departamento
4.0,3.0,2.0,78.0,70.0,184000.0,Departamento
4.0,3.0,1.0,80.0,67.0,200000.0,Departamento
4.0,3.0,1.0,80.0,67.0,200000.0,Departamento
4.0,3.0,2.0,78.0,72.0,180000.0,Departamento
4.0,3.0,2.0,99.0,95.0,230000.0,Departamento
4.0,3.0,2.0,101.0,101.0,250000.0,Departamento
4.0,3.0,2.0,118.0,108.0,265000.0,Departamento
4.0,3.0,2.0,124.0,124.0,245000.0,Departamento
4.0,3.0,3.0,102.0,94.0,287000.0,Departamento
4.0,3.0,2.0,77.0,73.0,235000.0,Departamento
4.0,3.0,2.0,140.0,100.0,340000.0,Departamento
1.0,1.0,1.0,54.0,42.0,128000.0,Departamento
1.0,1.0,1.0,40.0,37.0,95500.0,Departamento
1.0,1.0,1.0,27.0,27.0,85000.0,Departamento
1.0,1.0,1.0,47.0,37.0,184900.0,Departamento
1.0,1.0,1.0,44.0,24.0,125000.0,Departamento
1.0,1.0,1.0,29.0,29.0,87000.0,Departamento
1.0,0.0,1.0,37.0,29.0,90000.0,Departamento
1.0,0.0,1.0,29.0,29.0,85000.0,Departamento
1.0,0.0,1.0,29.0,29.0,85000.0,Departamento
1.0,0.0,1.0,39.0,36.0,152000.0,Departamento
1.0,1.0,1.0,44.0,28.0,120000.0,Departamento
1.0,1.0,1.0,43.0,34.0,194000.0,Departamento
1.0,1.0,1.0,32.0,27.0,115000.0,Departamento
1.0,1.0,1.0,30.0,30.0,105000.0,Departamento
1.0,1.0,1.0,31.0,31.0,84000.0,Departamento
1.0,1.0,1.0,27.0,27.0,81000.0,Departamento
1.0,1.0,1.0,43.0,34.0,140500.0,Departamento
4.0,3.0,1.0,89.0,80.0,155000.0,Departamento
4.0,3.0,2.0,102.0,96.0,150000.0,Departamento
4.0,3.0,1.0,66.0,66.0,120000.0,Departamento
4.0,3.0,2.0,103.0,97.0,205000.0,Departamento
4.0,3.0,2.0,113.0,103.0,330000.0,Departamento
4.0,3.0,2.0,71.0,63.0,320000.0,Departamento
4.0,3.0,2.0,84.0,84.0,225000.0,Departamento
4.0,3.0,3.0,102.0,94.0,287000.0,Departamento
4.0,3.0,3.0,101.0,101.0,250000.0,Departamento
4.0,3.0,2.0,116.0,106.0,280000.0,Departamento
3.0,2.0,1.0,51.0,51.0,104000.0,Departamento
2.0,1.0,1.0,33.0,33.0,104900.0,Departamento
2.0,1.0,1.0,42.0,40.0,112500.0,Departamento
3.0,2.0,1.0,51.0,51.0,76000.0,Departamento
3.0,2.0,1.0,37.0,37.0,65000.0,Departamento
3.0,2.0,1.0,86.0,80.0,143500.0,Departamento
3.0,2.0,1.0,75.0,68.0,145000.0,Departamento
